X,Y,OBJECTID,ID,CRIME_REPORT_ID,AGE,GENDER,RACE_ETHNICITY,CLEARANCE_STATUS,IPV,WEAPON,LOCATION,X_COORD_PUBLIC,Y_COORD_PUBLIC,LATITUDE_PUBLIC,LONGITUDE_PUBLIC,CMPD_PATROL_DIVISION,NPA,CLEARANCE_DATE,CIRCUMSTANCES,COUNCIL_DISTRICT,COMMISSION_DISTRICT,CORRIDOR,CALENDAR_YEAR,CALENDAR_MONTH,DATE_REPORTED
1446288.99990048,560826.999929726,611,611,20200630-1330-01,14,Male,Black,Cleared by Arrest by Another Agency,,Handgun,3200 BEATTIES FORD RD,1446289,560827,35.276758,-80.855389,Metro,123,2020/07/15 00:00:00+00,Robbery,2,2,,2020,06,2020/06/30 00:00:00+00
1443699.00015922,576609.99985972,612,612,20200629-2341-03,34,Male,Black,Open,,Firearm,9100 TRINITY RD,1443699,576610,35.319983,-80.865059,North,260,,Other/Unknown,2,2,,2020,06,2020/06/29 00:00:00+00
1439854.99997322,547514.999978974,613,613,20200629-1736-06,44,Male,Black,Cleared by Arrest,,Handgun,2700 TUCKASEEGEE RD,1439855,547515,35.239855,-80.8761,Metro,293,2020/07/17 00:00:00+00,Argument,2,2,,2020,06,2020/06/29 00:00:00+00
1469351.00003622,527225.999874651,614,614,20200622-1057-00,21,Female,Black,Cleared by Arrest,Intimate Partner,Handgun,5300 MONTAGUE ST,1469351,527226,35.185608,-80.776115,Providence,390,2020/06/22 00:00:00+00,Domestic,5,4,,2020,06,2020/06/22 00:00:00+00
1446396.00001456,555814.000113234,615,615,20200622-0026-00,31,Male,Black,Open,,Firearm,2100 BEATTIES FORD RD,1446396,555814,35.262992,-80.854716,Metro,374,,Other/Unknown,2,3,BEATTIES FORD/ROZZELLES FERRY,2020,06,2020/06/22 00:00:00+00
1446396.00001456,555814.000113234,616,616,20200622-0026-00,29,Female,Black,Open,,Firearm,2100 BEATTIES FORD RD,1446396,555814,35.262992,-80.854716,Metro,374,,Other/Unknown,2,3,BEATTIES FORD/ROZZELLES FERRY,2020,06,2020/06/22 00:00:00+00
1446396.00001456,555814.000113234,617,617,20200622-0026-00,24,Male,Black,Open,,Firearm,2100 BEATTIES FORD RD,1446396,555814,35.262992,-80.854716,Metro,374,,Other/Unknown,2,3,BEATTIES FORD/ROZZELLES FERRY,2020,06,2020/06/22 00:00:00+00
1446396.00001456,555814.000113234,618,618,20200622-0026-00,39,Male,Black,Open,,Firearm,2100 BEATTIES FORD RD,1446396,555814,35.262992,-80.854716,Metro,374,,Other/Unknown,2,3,BEATTIES FORD/ROZZELLES FERRY,2020,06,2020/06/22 00:00:00+00
1485513.99986239,573166.99985598,619,619,20200621-2252-02,24,Male,Black,Cleared by Arrest by Another Agency,,Firearm,1300 VARSITY LN,1485514,573167,35.312601,-80.724698,University City,219,2021/08/11 00:00:00+00,Argument,4,3,,2020,06,2020/06/21 00:00:00+00
1452480.99998364,552255.000013396,620,620,20200621-1106-01,33,Male,Black,Cleared by Arrest,,Handgun,1100 MONA DR,1452481,552255,35.253525,-80.834114,Metro,363,2020/06/21 00:00:00+00,Argument,1,3,,2020,06,2020/06/21 00:00:00+00
1474541.00015488,534826.000094563,621,621,20200616-2312-00,28,Female,Black,Cleared by Arrest,Intimate Partner,Knife,3500 TAURUS DR,1474541,534826,35.206741,-80.759198,Eastway,164,2020/06/17 00:00:00+00,Domestic,5,4,CENTRAL/ALBEMARLE,2020,06,2020/06/16 00:00:00+00
1472823.99997997,527354.999944732,622,622,20200612-0151-03,27,Male,Black,Open,,Handgun,5800 MONROE RD,1472824,527355,35.186132,-80.7645,Independence,52,,Other/Unknown,5,4,,2020,06,2020/06/12 00:00:00+00
1460443.00013572,532731.000019476,623,623,20200610-2140-05,28,Male,Black,Cleared by Arrest,,Handgun,300 SKYLAND AV,1460443,532731,35.20029,-80.806259,Providence,370,2020/09/02 00:00:00+00,Other/Unknown,1,4,,2020,06,2020/06/10 00:00:00+00
1462076.00015055,537329.000009805,624,624,20200609-0029-02,24,Male,Hispanic,Cleared by Arrest,,Physical,2700 COMMONWEALTH AV,1462076,537329,35.213003,-80.801073,Eastway,2,2020/07/06 00:00:00+00,Drugs,1,4,,2020,06,2020/06/09 00:00:00+00
1462621.00004481,583372.000115231,625,625,20200606-0243-03,21,Male,Black,Open,,Rifle,6700 NEUHOFF LN,1462621,583372,35.339519,-80.802046,North,38,,Other/Unknown,4,1,,2020,06,2020/06/06 00:00:00+00
1460850.99997589,532309.999877229,626,626,20200603-0049-00,31,Male,Black,Cleared by Arrest,,Firearm,3400 OAK ARBOR LN,1460851,532310,35.199153,-80.804868,Providence,370,2020/06/23 00:00:00+00,Domestic,1,4,,2020,06,2020/06/03 00:00:00+00
1466084.00000855,568407.999859557,627,627,20200524-0331-01,44,Male,Black,Open,,Handgun,6600 RUMPLE RD,1466084,568408,35.298582,-80.789532,University City,259,,Other/Unknown,2,3,,2020,05,2020/05/24 00:00:00+00
1433939.99999222,556047.999973312,628,628,20200523-2103-02,29,Male,Black,Cleared by Arrest,,Handgun,4500 HOVIS RD,1433940,556048,35.262988,-80.896452,Freedom,385,2020/05/24 00:00:00+00,Other/Unknown,2,2,,2020,05,2020/05/23 00:00:00+00
1476897.00003606,545470.00013198,629,629,20200518-1707-07,15,Male,White,Cleared by Arrest,,Handgun,4000 BRIARHILL DR,1476897,545470,35.236097,-80.75194,North Tryon,327,2020/05/19 00:00:00+00,Robbery,1,3,,2020,05,2020/05/18 00:00:00+00
1437372.00001797,556403.999917477,630,630,20200515-2045-00,39,Female,Black,Exceptionally Cleared,Intimate Partner,Knife,300 HOSKINS MILL LN,1437372,556404,35.264145,-80.884979,Freedom,385,2020/05/20 00:00:00+00,Domestic,2,2,,2020,05,2020/05/15 00:00:00+00
1467298.99987514,548550.999875471,631,631,20200503-0632-01,41,Male,Black,Cleared by Arrest,,Handgun,1500 E SUGAR CREEK RD,1467299,548551,35.244091,-80.784264,North Tryon,10,2020/05/13 00:00:00+00,Other/Unknown,1,3,,2020,05,2020/05/03 00:00:00+00
1456861.00008188,551470.999940977,632,632,20200424-0103-01,17,Male,Black,Cleared by Arrest,,Handgun,2700 CATALINA AV,1456861,551471,35.251593,-80.819397,Metro,369,2020/04/24 00:00:00+00,Argument,1,3,GRAHAM STREET/NORTH TRYON,2020,04,2020/04/24 00:00:00+00
1481368.9999503,565567.999962151,633,633,20200423-1520-04,23,Male,Asian,Cleared by Arrest,,Handgun,8300 UNIVERSITY RIDGE DR,1481369,565568,35.291527,-80.738145,University City,221,2023/09/26 00:00:00+00,Argument,4,3,,2020,04,2020/04/23 00:00:00+00
1405901.99996597,547579.999848977,634,634,20200408-0725-01,41,Male,White,Cleared by Arrest,,Handgun,9700 WILLILYN LN,1405902,547580,35.238217,-80.989794,Freedom,35,2020/04/14 00:00:00+00,Other/Unknown,0,2,,2020,04,2020/04/08 00:00:00+00
1470194.99998863,559157.999986887,635,635,20200407-2132-00,17,Male,Black,Exceptionally Cleared,,Handgun,6400 HEATHERBROOKE AV,1470195,559158,35.273374,-80.775201,North Tryon,371,2023/08/30 00:00:00+00,Other/Unknown,1,3,,2020,04,2020/04/07 00:00:00+00
1461881.99988239,537027.999955639,636,636,20200402-2124-01,16,Male,Black,Cleared by Arrest,,Handgun,1100 MORNINGSIDE DR,1461882,537028,35.212166,-80.801704,Eastway,315,2020/04/03 00:00:00+00,Drugs,1,4,,2020,04,2020/04/02 00:00:00+00
1459902.99990338,549873.999854147,637,637,20200330-2309-02,20,Female,White,Cleared by Arrest,,Knife,700 ROLLERTON RD,1459903,549874,35.247358,-80.809112,Eastway,22,2020/04/14 00:00:00+00,Argument,1,4,,2020,03,2020/03/30 00:00:00+00
1448441.99985956,556349.000027478,638,638,20200328-2102-03,37,Male,Black,Cleared by Arrest by Another Agency,,Handgun,2200 IRMA ST,1448442,556349,35.264566,-80.847897,Metro,374,2020/04/02 00:00:00+00,Robbery,2,3,,2020,03,2020/03/28 00:00:00+00
1435374.00007696,510584.000022233,639,639,20200328-2022-00,64,Male,Hispanic,Cleared by Arrest,,Knife,8800 MONT CARMEL LN,1435374,510584,35.138165,-80.888751,Steele Creek,79,2020/03/29 00:00:00+00,Domestic,3,2,,2020,03,2020/03/28 00:00:00+00
1475170.99987914,549812.999976143,640,640,20200322-2304-05,20,Male,Black,Open,,Rifle,5500 ILFORD ST,1475171,549813,35.247944,-80.757977,North Tryon,223,,Other/Unknown,1,3,,2020,03,2020/03/22 00:00:00+00
1434429.99999647,509645.999929726,641,641,20200318-2243-00,25,Male,Black,Cleared by Arrest,,Handgun,9000 NATIONS FORD RD,1434430,509646,35.135539,-80.891849,Steele Creek,116,2020/03/24 00:00:00+00,Other/Unknown,3,2,,2020,03,2020/03/18 00:00:00+00
1437232.99996789,525423.999869734,642,642,20200318-0420-01,34,Male,Black,Cleared by Arrest,,Handgun,100 E WOODLAWN RD,1437233,525424,35.179031,-80.883476,Westover,290,2020/03/18 00:00:00+00,Argument,3,2,,2020,03,2020/03/18 00:00:00+00
1461483.00002421,568481.000041649,643,643,20200316-2139-05,24,Male,Black,Cleared by Arrest by Another Agency,,Handgun,2800 HOSTA DR,1461483,568481,35.298554,-80.804954,North,238,2020/03/17 00:00:00+00,Drugs,1,3,,2020,03,2020/03/16 00:00:00+00
1439830.00002322,534021.000064149,644,644,20200314-2335-01,,Male,Black,Cleared by Arrest,,Firearm,3500 GRIFFITH ST,1439830,534021,35.202783,-80.87533,Westover,30,2020/03/16 00:00:00+00,Other/Unknown,3,2,,2020,03,2020/03/14 00:00:00+00
1482429.00012688,566033.000016391,645,645,20200310-2051-01,43,Male,Black,Cleared by Arrest,,Handgun,2100 WIT WY,1482429,566033,35.292855,-80.73462,University City,64,2020/03/13 00:00:00+00,Drugs,4,3,,2020,03,2020/03/10 00:00:00+00
1435263.99996889,550061.000136316,646,646,20200308-1130-00,19,Female,White,Cleared by Arrest,,Handgun,4000 TUCKASEEGEE RD,1435264,550061,35.24661,-80.891635,Metro,6,2020/06/17 00:00:00+00,Other/Unknown,2,2,,2020,03,2020/03/08 00:00:00+00
1433125.99997981,553901.00000222,647,647,20200304-2134-01,22,Male,Black,Open,,Handgun,1200 SARATOGA DR,1433126,553901,35.257047,-80.899041,Freedom,385,,Other/Unknown,2,2,,2020,03,2020/03/04 00:00:00+00
1482720.99987097,512676.00010331,648,648,20200301-1201-00,55,Male,Asian,Cleared by Arrest,,Handgun,8500 KREFELD DR,1482721,512676,35.146284,-80.730525,Independence,272,2020/03/02 00:00:00+00,Domestic,6,4,,2020,03,2020/03/01 00:00:00+00
1438309.00011247,555935.999869227,649,649,20200229-0046-00,25,Male,Black,Cleared by Arrest,,Handgun,100 N CRIGLER ST,1438309,555936,35.262909,-80.881811,Freedom,385,2020/03/02 00:00:00+00,Gang,2,2,,2020,02,2020/02/29 00:00:00+00
1475310.99992722,583906.000031471,650,650,20200228-1553-04,30,Male,Black,Cleared by Arrest,,Handgun,3000 AZALEA HILLS DR,1475311,583906,35.341612,-80.759532,University City,153,2020/02/29 00:00:00+00,Domestic,4,3,,2020,02,2020/02/28 00:00:00+00
1470451.0001328,528615.000049397,651,651,20200222-0203-02,0,Male,Black,Cleared by Arrest,,Physical,5400 MONROE RD,1470451,528615,35.189478,-80.772517,Independence,52,2020/03/20 00:00:00+00,Domestic,5,4,,2020,02,2020/02/22 00:00:00+00
1440616.00009164,553112.999937817,652,652,20200217-2006-02,30,Female,Black,Cleared by Arrest,,Firearm,3200 ROZZELLES FERRY RD,1440616,553113,35.255273,-80.873906,Metro,88,2020/03/05 00:00:00+00,Other/Unknown,2,2,BEATTIES FORD/ROZZELLES FERRY,2020,02,2020/02/17 00:00:00+00
1433767.00001013,511412.000006646,653,653,20200216-0201-01,32,Male,Hispanic,Exceptionally Cleared,,Handgun,500 DEANNA LN,1433767,511412,35.140356,-80.894179,Steele Creek,79,2020/02/17 00:00:00+00,Argument,3,2,,2020,02,2020/02/16 00:00:00+00
1421409.00011988,505839.999995813,654,654,20200205-2110-03,37,Male,Hispanic,Cleared by Arrest,,Handgun,1900 WESTINGHOUSE BV,1421409,505840,35.124393,-80.935145,Steele Creek,285,2020/02/07 00:00:00+00,Robbery,3,6,,2020,02,2020/02/05 00:00:00+00
1483609.00006346,564007.000131398,655,655,20200202-1655-02,19,Male,Black,Cleared by Arrest,,Handgun,8800 OLD CONCORD RD,1483609,564007,35.287346,-80.730548,University City,192,2020/02/05 00:00:00+00,Other/Unknown,4,3,,2020,02,2020/02/02 00:00:00+00
1433678.99985805,510646.999896228,656,656,20200124-2007-04,20,Male,Black,Cleared by Arrest,,Handgun,200 STONE POST RD,1433679,510647,35.138249,-80.894424,Steele Creek,53,2021/03/16 00:00:00+00,Argument,3,2,,2020,01,2020/01/24 00:00:00+00
1454026.99984439,554392.00000447,657,657,20200116-0032-04,19,Male,Black,Cleared by Arrest,,Firearm,800 HOLLAND AV,1454027,554392,35.259474,-80.829069,Metro,363,2020/01/17 00:00:00+00,Other/Unknown,1,3,,2020,01,2020/01/16 00:00:00+00
1471157.00003314,529466.999985814,658,658,20200114-0848-01,0,Male,White,Cleared by Arrest,,Physical,2300 N SHARON AMITY RD,1471157,529467,35.191853,-80.770205,Independence,52,2020/01/28 00:00:00+00,Domestic,5,4,,2020,01,2020/01/14 00:00:00+00
1474195.99986064,600194.999933735,659,659,20200111-0649-03,35,Female,Black,Cleared by Arrest,,Firearm,5400 CAMBRIDGE BAY DR,1474196,600195,35.386306,-80.764242,University City,372,2020/02/12 00:00:00+00,Drugs,4,1,,2020,01,2020/01/11 00:00:00+00
1474195.99986064,600194.999933735,660,660,20200111-0649-03,35,Male,Black,Cleared by Arrest,,Firearm,5400 CAMBRIDGE BAY DR,1474196,600195,35.386306,-80.764242,University City,372,2020/02/12 00:00:00+00,Drugs,4,1,,2020,01,2020/01/11 00:00:00+00
1444907.0000398,576653.000101805,661,661,20200108-0308-00,43,Male,Black,Cleared by Arrest,,Firearm,9100 FELDBANK DR,1444907,576653,35.320163,-80.861012,North,260,2020/02/06 00:00:00+00,Other/Unknown,2,2,,2020,01,2020/01/08 00:00:00+00
1453764.0000423,546340.000032395,662,662,20191224-2054-01,63,Male,Black,Cleared by Arrest,,Handgun,1500 N TRYON ST,1453764,546340,35.23734,-80.829452,Metro,157,2020/01/09 00:00:00+00,Argument,1,3,GRAHAM STREET/NORTH TRYON,2019,12,2019/12/24 00:00:00+00
1437917.99991022,574167.000152558,663,663,20191223-2128-02,40,Male,Black,Cleared by Arrest,,Handgun,6200 ELLIOTT DR,1437918,574167,35.312971,-80.88428,North,49,2020/11/04 00:00:00+00,Drugs,0,2,,2019,12,2019/12/23 00:00:00+00
1451777.0000793,472677.00004898,664,664,20191221-0648-01,43,Male,Black,Cleared by Arrest,,Handgun,15000 CAPRICORN LN,1451777,472677,35.03487,-80.831554,South,151,2019/12/21 00:00:00+00,Domestic,7,6,,2019,12,2019/12/21 00:00:00+00
1422648.99993648,510715.000088304,665,665,20191220-1510-05,56,Male,White,Cleared by Arrest,,Vehicle,2100 AYRSLEY TOWN BV,1422649,510715,35.137852,-80.931316,Steele Creek,92,2019/12/31 00:00:00+00,Other/Unknown,3,2,,2019,12,2019/12/20 00:00:00+00
1459188.00002106,549195.999897808,666,666,20191209-0445-02,61,Male,White,Cleared by Arrest,,Handgun,2700 N BREVARD ST,1459188,549196,35.24546,-80.811465,Eastway,22,2020/03/26 00:00:00+00,Robbery,1,4,,2019,12,2019/12/09 00:00:00+00
1471962.00006355,524974.000113562,667,667,20191205-1825-01,11,Male,Black,Cleared by Arrest,,Vehicle,2000 RAMA RD,1471962,524974,35.179549,-80.767243,Independence,99,2019/12/10 00:00:00+00,Argument,5,4,,2019,12,2019/12/05 00:00:00+00
1477147.99986213,552902.000031725,668,668,20191202-1825-01,49,Male,Black,Open,,Firearm,5700 BARRINGTON DR,1477148,552902,35.256526,-80.751539,North Tryon,17,,Other/Unknown,5,3,,2019,12,2019/12/02 00:00:00+00
1479042.00001113,518282.000046149,669,669,20191129-2157-01,46,Male,Black,Cleared by Arrest,,Handgun,7500 PEBBLESTONE DR,1479042,518282,35.161508,-80.743159,Independence,246,2019/11/30 00:00:00+00,Argument,5,4,,2019,11,2019/11/29 00:00:00+00
1465553.00008631,546241.999900311,670,670,20191128-2137-04,37,Female,Black,Cleared by Arrest,,Handgun,3300 KRUPA CT,1465553,546242,35.237662,-80.789971,Eastway,10,2019/12/11 00:00:00+00,Domestic,1,3,,2019,11,2019/11/28 00:00:00+00
1481735.99987248,545615.999839976,671,671,20191126-0541-00,51,Male,Black,Cleared by Arrest,,Handgun,5800 E W T HARRIS BV,1481736,545616,35.236731,-80.735746,Hickory Grove,247,2019/11/27 00:00:00+00,Argument,5,3,,2019,11,2019/11/26 00:00:00+00
1481121.00011823,567829.000033304,672,672,20191125-2157-03,19,Male,White,Cleared by Arrest,,Handgun,8600 UNIVERSITY CITY BV,1481121,567829,35.297726,-80.739108,University City,64,2021/08/17 00:00:00+00,Drugs,4,3,,2019,11,2019/11/25 00:00:00+00
1461187.99995805,560159.999951392,673,673,20191117-0108-02,27,Female,Black,Cleared by Arrest,,Handgun,5100 REAGAN DR,1461188,560160,35.27568,-80.805435,North Tryon,138,2019/12/10 00:00:00+00,Argument,1,3,SUGAR CREEK/I-85,2019,11,2019/11/17 00:00:00+00
1433839.99986413,536566.999893397,674,674,20191111-0910-00,79,Male,Black,Open,,Knife,1700 SPRING FOREST DR,1433840,536567,35.209465,-80.895541,Westover,120,,Other/Unknown,3,2,,2019,11,2019/11/11 00:00:00+00
1442569.00012264,500492.999863058,675,675,20191109-0516-01,39,Male,Black,Cleared by Arrest,,Handgun,2700 LYTHAM DR,1442569,500493,35.110817,-80.864055,South,129,2019/11/09 00:00:00+00,Argument,6,5,,2019,11,2019/11/09 00:00:00+00
1442569.00012264,500492.999863058,676,676,20191109-0516-01,40,Female,White,Cleared by Arrest,,Handgun,2700 LYTHAM DR,1442569,500493,35.110817,-80.864055,South,129,2019/11/09 00:00:00+00,Argument,6,5,,2019,11,2019/11/09 00:00:00+00
1451289.00007105,544695.000041559,677,677,20191109-0246-02,24,Male,Black,Open,,Handgun,600 N CHURCH ST,1451289,544695,35.232696,-80.837638,Central,476,,Other/Unknown,2,4,,2019,11,2019/11/09 00:00:00+00
1442107.00006239,474246.999861732,678,678,20191107-1551-00,45,Male,Black,Exceptionally Cleared,,Knife,12200 PAPERBARK CR,1442107,474247,35.038689,-80.863952,South,169,2019/11/26 00:00:00+00,Argument,7,6,,2019,11,2019/11/07 00:00:00+00
1440835.99997972,502842.000086308,679,679,20191027-0449-00,20,Female,Hispanic,Exceptionally Cleared,Intimate Partner,Handgun,8200 RIVERBIRCH DR,1440836,502842,35.11718,-80.869997,Steele Creek,142,2019/11/21 00:00:00+00,Domestic,6,5,,2019,10,2019/10/27 00:00:00+00
1420782.00006156,557402.999887973,680,680,20191026-2050-00,58,Male,White,Cleared by Arrest,,Vehicle,1000 LITTLE ROCK RD,1420782,557403,35.266012,-80.940613,Freedom,333,2020/02/19 00:00:00+00,Other/Unknown,3,2,,2019,10,2019/10/26 00:00:00+00
1446888.0000148,556188.000021398,681,681,20191025-1954-06,25,Male,Black,Open,,Handgun,2100 CATHERINE SIMMONS AV,1446888,556188,35.264044,-80.853092,Metro,374,,Other/Unknown,2,3,,2019,10,2019/10/25 00:00:00+00
1449431.99984805,550261.000064388,682,682,20191024-2319-00,29,Male,Black,Cleared by Arrest,,Firearm,1700 RUSH WIND DR,1449432,550261,35.247892,-80.844202,Metro,295,2019/12/11 00:00:00+00,Other/Unknown,1,2,,2019,10,2019/10/24 00:00:00+00
1485400.00009039,563033.000110894,683,683,20191021-0919-00,20,Male,Black,Cleared by Arrest,,Handgun,2200 E W T HARRIS BV,1485400,563033,35.284756,-80.72449,University City,192,2019/10/29 00:00:00+00,Argument,4,3,,2019,10,2019/10/21 00:00:00+00
1443930.0000253,538021.999936149,684,684,20191020-1703-03,33,Male,Black,Cleared by Arrest by Another Agency,,Handgun,300 WEST BV,1443930,538022,35.213987,-80.861858,Central,388,2019/12/12 00:00:00+00,Argument,3,2,,2019,10,2019/10/20 00:00:00+00
1479392.99996531,534984.000106648,685,685,20191019-1840-00,21,Male,Black,Open,,Handgun,1300 KELSTON PL,1479393,534984,35.20741,-80.742966,Hickory Grove,127,,Other/Unknown,5,4,,2019,10,2019/10/19 00:00:00+00
1436964.99984773,547567.999872983,686,686,20191016-1749-03,61,Female,Black,Open,,Cutting Instrument,3100 FREEDOM DR,1436965,547568,35.23985,-80.88578,Metro,6,,Other/Unknown,2,2,,2019,10,2019/10/16 00:00:00+00
1484255.0000838,531042.000116646,687,687,20191012-1952-04,19,Male,Black,Cleared by Arrest,,Firearm,7100 SNOW LN,1484255,531042,35.196814,-80.726462,Independence,58,2019/10/13 00:00:00+00,Argument,5,4,,2019,10,2019/10/12 00:00:00+00
1469099.99988206,562548.000096649,688,688,20191004-0145-00,48,Male,Black,Cleared by Arrest,,Vehicle,6300 N US 29 BY-PASS HY,1469100,562548,35.282633,-80.779073,North Tryon,291,2019/10/29 00:00:00+00,Argument,1,3,,2019,10,2019/10/04 00:00:00+00
1438891.99993072,506872.999898314,689,689,20191003-1641-03,33,Male,Black,Cleared by Arrest,,Firearm,7600 SHARON LAKES RD,1438892,506873,35.128154,-80.876751,Steele Creek,12,2019/10/15 00:00:00+00,Argument,6,5,,2019,10,2019/10/03 00:00:00+00
1449951.00012238,542371.000096396,690,690,20190930-1535-02,74,Male,White,Cleared by Arrest,,Handgun,200 E TRADE ST,1449951,542371,35.226243,-80.841973,Central,476,2019/09/30 00:00:00+00,Argument,1,4,,2019,09,2019/09/30 00:00:00+00
1450153.00004648,545963.000130221,691,691,20190923-1919-03,58,Male,Black,Cleared by Arrest,,Razor,700 N SMITH ST,1450153,545963,35.236121,-80.84152,Central,476,2019/09/23 00:00:00+00,Argument,2,4,,2019,09,2019/09/23 00:00:00+00
1448839.0000498,547481.000046983,692,692,20190922-0236-01,26,Male,Black,Open,,Handgun,1000 HAMILTON ST,1448839,547481,35.240224,-80.846015,Central,182,,Argument,1,2,,2019,09,2019/09/22 00:00:00+00
1442304.99999447,564596.999935642,693,693,20190919-1914-02,51,Female,Black,Cleared by Arrest,,"Blunt Trauma, Firearm",3600 FAGAN WY,1442305,564597,35.286909,-80.868973,North,158,2019/09/29 00:00:00+00,Argument,2,2,,2019,09,2019/09/19 00:00:00+00
1453547.00014822,551921.000025228,694,694,20190916-0041-04,48,Male,Black,Open,,Handgun,2500 RACHEL ST,1453547,551921,35.252662,-80.830524,Metro,363,,Other/Unknown,1,3,,2019,09,2019/09/16 00:00:00+00
1468953.99984597,536768.000147566,695,695,20190904-0847-01,22,Female,Black,Cleared by Arrest,,Firearm,3300 BISCAYNE DR,1468954,536768,35.211802,-80.778015,Eastway,164,2019/10/08 00:00:00+00,Other/Unknown,5,4,,2019,09,2019/09/04 00:00:00+00
1487516.00012347,573173.999841973,696,696,20190831-0052-02,19,Male,Black,Open,,Handgun,1400 REBECCA BAILEY DR,1487516,573174,35.312716,-80.717989,University City,60,,Other/Unknown,4,3,,2019,08,2019/08/31 00:00:00+00
1473302.00000823,571380.000149146,697,697,20190827-0007-00,53,Male,Black,Cleared by Arrest by Another Agency,,Firearm,8300 CLASSIC DR,1473302,571380,35.307102,-80.765521,University City,334,2019/09/11 00:00:00+00,Other/Unknown,4,3,,2019,08,2019/08/27 00:00:00+00
1445294.99991997,546159.00006631,698,698,20190820-1638-02,20,Male,Black,Cleared by Arrest,,Handgun,1400 W TRADE ST,1445295,546159,35.236411,-80.857799,Metro,51,2019/08/24 00:00:00+00,Argument,2,4,,2019,08,2019/08/20 00:00:00+00
1406833.00007246,499666.999874651,699,699,20190812-1622-03,28,Female,Black,Cleared by Arrest,Intimate Partner,Handgun,14200 PERUGIA WY,1406833,499667,35.106645,-80.983471,Steele Creek,82,2019/09/25 00:00:00+00,Domestic,3,2,,2019,08,2019/08/12 00:00:00+00
1481007.00001813,544564.999973476,700,700,20190809-2039-07,19,Male,Hispanic,Cleared by Arrest,,Handgun,3200 AMITY POINTE RD,1481007,544565,35.233809,-80.738125,Hickory Grove,247,2019/08/10 00:00:00+00,Argument,5,3,,2019,08,2019/08/09 00:00:00+00
